::ffff:172.20.0.1 - - [29/Sep/2025:06:55:26 +0000] "GET /api/borrow/logs HTTP/1.1" 500 24 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:06:55:30 +0000] "GET /api/borrow/borrows HTTP/1.1" 200 1226 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:06:57:08 +0000] "GET /api/borrow/logs HTTP/1.1" 500 24 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:06:59:34 +0000] "GET /api/borrow/logs HTTP/1.1" 500 24 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:06:59:36 +0000] "GET /api/borrow/logs HTTP/1.1" 500 24 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:07:05:01 +0000] "GET /api/borrow/logs HTTP/1.1" 200 1086 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:08:47:46 +0000] "GET /api/books/search?title=Harry HTTP/1.1" 200 2127 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:24 +0000] "GET /api/borrow/borrows HTTP/1.1" 200 1226 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:24 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:28 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:29 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:29 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:29 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:08:29 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:10:17 +0000] "GET /api/borrow/logs HTTP/1.1" 200 1086 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:10:17 +0000] "GET /api/borrow/logs HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:11:29 +0000] "GET /api/borrow/books/3/stock HTTP/1.1" 200 75 "-" "PostmanRuntime/7.48.0"
::ffff:172.20.0.1 - - [29/Sep/2025:09:12:57 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:12:57 +0000] "GET /api/borrow/borrows HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:12:58 +0000] "GET /api/borrow/logs HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
::ffff:172.20.0.1 - - [29/Sep/2025:09:12:58 +0000] "GET /api/borrow/logs HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36"
